4.9081631,52.3510358,Smaragdstraat
4.9083826,52.3510658,Smaragdstraat
4.9084293,52.3511387,Smaragdstraat
4.9041795,52.3518048,"Jan Lievensstraat"
4.9044199,52.3512181,"Jan Lievensstraat"
4.9046451,52.3505981,"Jan Lievensstraat"
4.9048942,52.3499303,"Jan Lievensstraat"
4.9050714,52.3494152,"Jan Lievensstraat"
4.90498,52.34272,Hunzestraat
4.9049062,52.3423871,Hunzestraat
4.9065617,52.3427077,Rijnstraat
4.90717,52.34096,Rijnstraat
4.90632,52.34074,Kuinderstraat
4.90557,52.34269,Kuinderstraat
4.9030889,52.3424802,Kinderdijkstraat
4.9028549,52.3406671,Kinderdijkstraat
4.9040334,52.34241,Zomerdijkstraat
4.9030889,52.3424802,Zomerdijkstraat
4.9049062,52.3423871,Zomerdijkstraat
4.9040334,52.34241,Zomerdijkstraat
4.9038333,52.3406199,Kribbestraat
4.9040334,52.34241,Kribbestraat
4.90845,52.34304,Eemsstraat
4.90925,52.34082,Eemsstraat
4.91037,52.34276,Reitdiepstraat
4.91125,52.34292,Reitdiepstraat
4.9065617,52.3427077,Uiterwaardenstraat
4.9066262,52.3427171,Uiterwaardenstraat
4.9066998,52.3427155,Uiterwaardenstraat
4.90748,52.34287,Uiterwaardenstraat
4.90815,52.34106,Vechtstraat
4.90748,52.34287,Vechtstraat
4.9021037,52.3428118,Uiterwaardenstraat
4.9030693,52.3427529,Uiterwaardenstraat
4.9065221,52.34283,Rijnstraat
4.9065617,52.3427077,Rijnstraat
4.9065221,52.34283,Uiterwaardenstraat
4.90557,52.34269,Uiterwaardenstraat
4.90498,52.34272,Uiterwaardenstraat
4.9030693,52.3427529,Uiterwaardenstraat
4.9030889,52.3424802,Kinderdijkstraat
4.9030693,52.3427529,Kinderdijkstraat
4.9082237,52.3469633,Kromme-Mijdrechtstraat
4.9080402,52.347441,Kromme-Mijdrechtstraat
4.9051,52.3438,Hunzestraat
4.90495,52.34434,Hunzestraat
4.90475,52.34486,Hunzestraat
4.90298,52.34586,Deltastraat
4.90245,52.34575,Deltastraat
4.9024,52.34589,Deltastraat
4.90498,52.34272,Hunzestraat
4.9050863,52.3434476,Hunzestraat
4.9051,52.3438,Hunzestraat
4.91125,52.34292,Uiterwaardenstraat
4.91105,52.34336,Uiterwaardenstraat
4.91065,52.34332,Uiterwaardenstraat
4.9102153,52.3432692,Uiterwaardenstraat
4.9102153,52.3432692,Hoendiepstraat
4.91037,52.34276,Hoendiepstraat
4.9093141,52.3431538,Uiterwaardenstraat
4.9102153,52.3432692,Uiterwaardenstraat
4.91009,52.34105,Boterdiepstraat
4.9093141,52.3431538,Boterdiepstraat
4.90881,52.34308,Uiterwaardenstraat
4.9093141,52.3431538,Uiterwaardenstraat
4.90845,52.34304,Uiterwaardenstraat
4.90881,52.34308,Uiterwaardenstraat
4.90748,52.34287,Uiterwaardenstraat
4.90845,52.34304,Uiterwaardenstraat
4.90798,52.3453,Lekstraat
4.90875,52.34546,Lekstraat
4.90835,52.34427,Gaaspstraat
4.90881,52.34308,Gaaspstraat
4.90703,52.34405,Trompenburgstraat
4.90835,52.34427,Trompenburgstraat
4.91271,52.34367,Trompenburgstraat
4.909,52.34422,Trompenburgstraat
4.90835,52.34427,Trompenburgstraat
4.9030693,52.3427529,Kinderdijkstraat
4.90308,52.34318,Kinderdijkstraat
4.9031122,52.3435328,Kinderdijkstraat
4.9028977,52.3436443,Kinderdijkstraat
4.90236,52.34421,Kinderdijkstraat
4.9061276,52.3439035,Trompenburgstraat
4.90619,52.3439168,Trompenburgstraat
4.9062581,52.3439177,Trompenburgstraat
4.90703,52.34405,Trompenburgstraat
4.90703,52.34405,Vechtstraat
4.90748,52.34287,Vechtstraat
4.91037,52.34276,Hoendiepstraat
4.91091,52.34138,Hoendiepstraat
4.90557,52.34269,Uiterwaardenstraat
4.90498,52.34272,Uiterwaardenstraat
4.90875,52.34546,Kromme-Mijdrechtstraat
4.90886,52.34519,Kromme-Mijdrechtstraat
4.90916,52.34509,Kromme-Mijdrechtstraat
4.91137,52.34482,Kromme-Mijdrechtstraat
4.912475,52.3447781,Kromme-Mijdrechtstraat
4.9125662,52.3447747,Kromme-Mijdrechtstraat
4.90717,52.34096,Rijnstraat
4.9072146,52.3409038,Rijnstraat
4.9073352,52.3406347,Rijnstraat
4.9073643,52.3405908,Rijnstraat
4.9073942,52.340533,Rijnstraat
4.9074426,52.3404522,Rijnstraat
4.9075335,52.3403505,Rijnstraat
4.9076028,52.3402821,Rijnstraat
4.9082639,52.3524035,Lutmastraat
4.9057388,52.3518827,Lutmastraat
4.90276,52.35032,Carillonstraat
4.9037101,52.3504576,Carillonstraat
4.9082479,52.3474728,Uithoornstraat
4.9095155,52.3476498,Uithoornstraat
4.91047,52.3477922,Uithoornstraat
4.9047859,52.3476081,IJselstraat
4.9037874,52.3474569,IJselstraat
4.9057,52.34501,Lekstraat
4.90475,52.34486,Lekstraat
4.9057,52.34501,Rijnstraat
